instrument,symbol,expiry,strike,option_type,open,high,low,close,settle_pr,volume,val_inlakh,open_interest,chg_in_oi,timestamp
OPTIDX,NIFTY,2025-12-02,24950.0,PE,0.8,1.5,0.5,1.0,1.0,70818,1325244.88,413625,-222825,2025-12-01
OPTIDX,NIFTY,2025-12-02,25700.0,PE,3.0,3.5,1.7,2.1,2.1,1347169,25969227.5,5961000,-112725,2025-12-01
OPTIDX,NIFTY,2025-12-02,25900.0,PE,7.4,11.15,3.35,6.1,6.1,2252365,43763949.2,8402850,-665625,2025-12-01
OPTIDX,NIFTY,2025-12-02,26200.0,PE,43.35,94.5,25.45,70.1,70.1,10429555,205424285.0,9450750,-1498275,2025-12-01
OPTIDX,NIFTY,2025-12-02,26600.0,PE,279.05,449.65,261.0,415.1,415.1,59270,1197945.04,109125,-52575,2025-12-01
OPTIDX,NIFTY,2026-01-27,24200.0,CE,0.0,0.0,0.0,2140.0,2207.5,0,0.0,65,0,2025-12-01
OPTIDX,NIFTY,2026-01-27,24000.0,CE,2600.0,2600.0,2464.0,2485.65,2485.65,46,792.433135,19695,2470,2025-12-01
OPTIDX,NIFTY,2025-12-16,25550.0,CE,739.55,739.55,731.5,731.5,730.3,2,39.4282875,0,0,2025-12-01
OPTIDX,NIFTY,2025-12-16,26400.0,CE,203.8,218.1,140.05,152.7,152.7,8183,163098.168,324525,42300,2025-12-01
OPTIDX,NIFTY,2025-12-16,27800.0,CE,3.9,4.1,2.6,3.35,3.35,689,14367.3216,63075,1050,2025-12-01
OPTIDX,NIFTY,2025-12-23,25650.0,CE,0.0,0.0,0.0,694.35,705.8,0,0.0,0,0,2025-12-01
OPTIDX,NIFTY,2026-01-27,25350.0,CE,0.0,0.0,0.0,1244.05,1183.5,0,0.0,260,0,2025-12-01
OPTIDX,NIFTY,2025-12-02,26750.0,CE,2.25,3.05,1.1,1.45,1.45,566863,11373424.0,2890050,267825,2025-12-01
OPTIDX,NIFTY,2025-12-02,25400.0,CE,908.0,922.4,757.25,788.95,788.95,2582,50735.0874,60450,-126375,2025-12-01
OPTIDX,NIFTY,2025-12-02,25150.0,CE,1128.1,1128.1,1017.4,1043.25,1043.25,24,471.675037,6225,-225,2025-12-01
OPTIDX,NIFTY,2025-12-02,24250.0,CE,0.0,0.0,0.0,1948.25,1929.55,0,0.0,975,0,2025-12-01
OPTIDX,NIFTY,2026-01-27,25250.0,CE,0.0,0.0,0.0,1260.0,1263.85,0,0.0,195,0,2025-12-01
OPTIDX,NIFTY,2026-01-27,25150.0,CE,0.0,0.0,0.0,1314.7,1346.35,0,0.0,130,0,2025-12-01
OPTIDX,NIFTY,2026-01-27,24950.0,CE,0.0,0.0,0.0,1632.15,1517.1,0,0.0,195,0,2025-12-01
OPTIDX,NIFTY,2026-01-27,24850.0,CE,0.0,0.0,0.0,1762.75,1605.1,0,0.0,130,0,2025-12-01
OPTIDX,NIFTY,2026-01-27,23750.0,CE,0.0,0.0,0.0,2239.15,2643.3,0,0.0,65,0,2025-12-01
OPTIDX,NIFTY,2026-01-27,23800.0,CE,0.0,0.0,0.0,2192.35,2594.45,0,0.0,65,0,2025-12-01
OPTIDX,NIFTY,2025-12-30,27750.0,CE,26.6,26.6,11.6,19.1,19.1,2,41.65365,75,75,2025-12-01
OPTIDX,NIFTY,2025-12-30,27700.0,CE,15.0,15.7,10.25,11.4,11.4,3718,77275.1219,379725,22050,2025-12-01
OPTIDX,NIFTY,2025-12-30,26450.0,CE,300.0,310.0,229.0,242.15,242.15,3375,67643.1768,106425,34050,2025-12-01
OPTIDX,NIFTY,2025-12-30,26300.0,CE,376.0,404.1,301.35,319.3,319.3,42453,848238.923,1494225,289800,2025-12-01
OPTIDX,NIFTY,2025-12-30,25450.0,CE,1051.25,1051.25,916.3,917.35,919.8,8,158.337937,3375,-75,2025-12-01
OPTIDX,NIFTY,2025-12-30,24100.0,CE,2209.8,2210.45,2209.8,2210.45,2186.95,2,39.4651875,2100,0,2025-12-01
OPTIDX,NIFTY,2025-12-30,23800.0,CE,2506.75,2506.75,2503.7,2503.7,2484.65,2,39.4578375,3150,0,2025-12-01
OPTIDX,NIFTY,2025-12-23,27450.0,CE,13.2,13.4,10.75,11.25,11.25,52,1071.00135,4800,375,2025-12-01
OPTIDX,NIFTY,2025-12-23,25750.0,CE,0.0,0.0,0.0,690.0,629.55,0,0.0,225,0,2025-12-01
OPTIDX,NIFTY,2025-12-30,27950.0,CE,14.6,14.6,7.35,7.9,7.9,40,838.735612,2475,2475,2025-12-01
OPTIDX,NIFTY,2025-12-30,27500.0,CE,25.55,25.55,16.65,18.0,18.0,21517,444110.517,2553600,99825,2025-12-01
OPTIDX,NIFTY,2025-12-30,26150.0,CE,491.05,499.0,389.3,405.25,405.25,2428,48381.5971,95550,31650,2025-12-01
OPTIDX,NIFTY,2025-12-30,25900.0,CE,678.0,688.0,556.35,575.35,575.35,1660,32992.2465,347250,4200,2025-12-01
OPTIDX,NIFTY,2027-06-29,20000.0,CE,0.0,0.0,0.0,3367.05,7917.3,0,0.0,0,0,2025-12-01
OPTIDX,NIFTY,2026-02-24,25850.0,CE,1059.3,1059.3,1059.3,1059.3,1059.3,1,17.491045,65,65,2025-12-01
OPTIDX,NIFTY,2026-02-24,26200.0,CE,859.0,882.05,802.0,803.0,803.0,32,562.243987,3640,1495,2025-12-01
OPTIDX,NIFTY,2025-12-16,27500.0,PE,1110.0,1247.0,1110.0,1247.0,1266.1,2,43.01775,300,150,2025-12-01
OPTIDX,NIFTY,2025-12-16,27950.0,PE,0.0,0.0,0.0,1614.85,1709.3,0,0.0,0,0,2025-12-01
OPTIDX,NIFTY,2026-01-27,26750.0,PE,553.5,556.2,553.5,556.2,685.25,2,35.496305,3120,-130,2025-12-01
OPTIDX,NIFTY,2026-01-27,26550.0,PE,381.45,464.95,381.45,450.9,450.9,207,3631.66163,16770,9945,2025-12-01
OPTIDX,NIFTY,2025-12-30,23450.0,CE,2874.8,2874.8,2863.25,2869.05,2869.05,2,39.4785375,1425,0,2025-12-01
OPTIDX,NIFTY,2025-12-30,23250.0,CE,0.0,0.0,0.0,3110.45,3031.75,0,0.0,0,0,2025-12-01
OPTIDX,NIFTY,2027-12-28,22000.0,CE,0.0,0.0,0.0,4499.55,6722.15,0,0.0,0,0,2025-12-01
OPTIDX,NIFTY,2025-12-30,23200.0,CE,0.0,0.0,0.0,3172.65,3081.5,0,0.0,450,0,2025-12-01
OPTIDX,NIFTY,2026-01-27,25950.0,PE,185.7,234.45,185.7,226.15,226.15,63,1071.47673,10985,845,2025-12-01
OPTIDX,NIFTY,2027-06-29,23000.0,PE,0.0,0.0,0.0,4514.3,114.65,0,0.0,0,0,2025-12-01
OPTIDX,NIFTY,2026-12-29,22000.0,PE,113.15,138.0,113.15,128.7,128.7,66,1095.37601,181700,1350,2025-12-01
OPTIDX,NIFTY,2026-12-29,21000.0,PE,94.0,107.9,94.0,107.9,107.9,4,63.303675,48225,-75,2025-12-01
OPTIDX,NIFTY,2029-06-26,20000.0,PE,0.0,0.0,0.0,236.95,31.45,0,0.0,0,0,2025-12-01
OPTIDX,NIFTY,2025-12-30,23000.0,CE,3420.55,3467.5,3300.0,3338.1,3338.1,346,6840.58683,803650,-13725,2025-12-01
OPTIDX,NIFTY,2025-12-23,27550.0,CE,35.8,35.8,35.8,35.8,17.8,1,20.68935,225,75,2025-12-01
OPTIDX,NIFTY,2025-12-23,27350.0,CE,0.0,0.0,0.0,86.45,31.1,0,0.0,0,0,2025-12-01
OPTIDX,NIFTY,2025-12-23,27300.0,CE,20.0,21.4,14.5,15.25,15.25,251,5142.3573,19725,7050,2025-12-01
OPTIDX,NIFTY,2025-12-30,23050.0,CE,0.0,0.0,0.0,3318.65,3230.8,0,0.0,75,0,2025-12-01
OPTIDX,NIFTY,2026-01-27,26700.0,CE,386.1,391.0,319.3,330.25,330.25,516,9073.92538,84565,3185,2025-12-01
OPTIDX,NIFTY,2027-12-28,24000.0,CE,0.0,0.0,0.0,3778.95,5108.4,0,0.0,0,0,2025-12-01
OPTIDX,NIFTY,2028-12-26,31000.0,CE,0.0,0.0,0.0,2968.35,2289.4,0,0.0,0,0,2025-12-01
OPTIDX,NIFTY,2025-12-30,25600.0,CE,915.0,935.0,796.6,813.45,813.45,512,10167.5499,144150,-3075,2025-12-01
OPTIDX,NIFTY,2025-12-30,25400.0,CE,1097.2,1121.85,966.0,985.45,985.45,171,3386.3196,248850,-2625,2025-12-01
OPTIDX,NIFTY,2025-12-30,24150.0,PE,10.7,12.45,9.5,11.6,11.6,55,996.6471,10425,-2100,2025-12-01
OPTIDX,NIFTY,2026-01-27,27450.0,PE,1048.0,1048.0,1046.7,1046.7,1046.7,2,37.046555,195,65,2025-12-01
OPTIDX,NIFTY,2026-01-27,27700.0,PE,1250.0,1250.0,1250.0,1250.0,1382.7,1,18.8175,130,0,2025-12-01
OPTIDX,NIFTY,2026-02-24,24400.0,PE,0.0,0.0,0.0,140.4,48.95,0,0.0,0,0,2025-12-01
OPTIDX,NIFTY,2026-02-24,25600.0,PE,176.0,202.0,175.95,195.65,195.65,94,1575.77202,12610,5200,2025-12-01
OPTIDX,NIFTY,2026-02-24,26400.0,PE,391.05,428.5,379.45,427.05,427.05,17,296.190342,5265,455,2025-12-01
OPTIDX,NIFTY,2026-02-24,26450.0,PE,0.0,0.0,0.0,830.5,567.7,0,0.0,0,0,2025-12-01
OPTIDX,NIFTY,2028-06-27,31000.0,CE,0.0,0.0,0.0,1955.45,1766.35,0,0.0,0,0,2025-12-01
OPTIDX,NIFTY,2026-02-24,27000.0,PE,655.05,733.35,650.0,712.9,712.9,541,9737.74096,39975,20605,2025-12-01
OPTIDX,NIFTY,2029-12-24,31000.0,PE,0.0,0.0,0.0,2262.75,1716.4,0,0.0,0,0,2025-12-01
OPTIDX,NIFTY,2026-01-27,24500.0,CE,2137.95,2137.95,2000.0,2007.75,2007.75,55,949.49218,10400,2535,2025-12-01
OPTIDX,NIFTY,2026-01-27,25200.0,CE,1447.85,1447.85,1340.6,1354.0,1354.0,9,155.412042,3445,260,2025-12-01
OPTIDX,NIFTY,2026-01-27,25650.0,CE,1094.7,1094.7,1094.7,1094.7,956.95,2,34.76811,455,130,2025-12-01
OPTIDX,NIFTY,2026-01-27,26200.0,CE,673.0,694.55,590.0,602.2,602.2,1357,23674.1068,88075,21385,2025-12-01
OPTIDX,NIFTY,2026-01-27,27100.0,CE,217.7,218.75,176.0,181.55,181.55,641,11372.936,57720,4355,2025-12-01
OPTIDX,NIFTY,2026-01-27,27150.0,CE,193.0,203.55,164.15,167.05,167.05,127,2256.34652,6110,1430,2025-12-01
OPTIDX,NIFTY,2026-01-27,27350.0,CE,139.55,145.85,114.95,118.45,118.45,136,2429.04038,22165,2275,2025-12-01
OPTIDX,NIFTY,2026-01-27,27700.0,CE,75.0,78.7,59.9,62.9,62.9,628,11334.8464,91195,-65,2025-12-01
OPTIDX,NIFTY,2029-12-24,24000.0,PE,0.0,0.0,0.0,625.5,234.7,0,0.0,0,0,2025-12-01
OPTIDX,NIFTY,2025-12-16,27850.0,CE,4.25,4.25,2.55,2.95,2.95,64,1336.94913,3225,2625,2025-12-01
OPTIDX,NIFTY,2026-01-27,26750.0,CE,349.25,354.7,317.3,317.65,350.15,13,228.86331,3640,325,2025-12-01
OPTIDX,NIFTY,2026-01-27,27450.0,CE,0.0,0.0,0.0,354.2,149.8,0,0.0,0,0,2025-12-01
OPTIDX,NIFTY,2025-12-16,24900.0,PE,6.5,10.6,6.0,8.7,8.7,805,15038.127,42675,26775,2025-12-01
OPTIDX,NIFTY,2025-12-16,25100.0,PE,9.65,11.7,8.0,10.35,10.35,1257,23672.4575,72750,12150,2025-12-01
OPTIDX,NIFTY,2025-12-16,26400.0,PE,210.0,298.0,204.45,277.3,277.3,3597,71886.9208,111300,36900,2025-12-01
OPTIDX,NIFTY,2025-12-16,26650.0,PE,358.05,461.8,351.0,440.8,440.8,58,1177.06218,1800,150,2025-12-01
OPTIDX,NIFTY,2025-12-23,24450.0,PE,0.0,0.0,0.0,13.6,1.9,0,0.0,150,0,2025-12-01
OPTIDX,NIFTY,2025-12-23,25300.0,PE,30.05,32.05,24.1,29.5,29.5,453,8605.14228,17625,7800,2025-12-01
OPTIDX,NIFTY,2025-12-23,26550.0,PE,0.0,0.0,0.0,750.7,471.75,0,0.0,0,0,2025-12-01
OPTIDX,NIFTY,2025-12-23,26650.0,PE,0.0,0.0,0.0,818.6,538.55,0,0.0,0,0,2025-12-01
OPTIDX,NIFTY,2025-12-23,27100.0,PE,0.0,0.0,0.0,1158.25,889.2,0,0.0,0,0,2025-12-01
OPTIDX,NIFTY,2025-12-30,23650.0,PE,9.9,10.3,8.0,9.45,9.45,6,106.465275,3600,150,2025-12-01
OPTIDX,NIFTY,2025-12-02,24600.0,PE,1.0,1.3,0.45,0.75,0.75,83321,1537328.39,1305075,-563550,2025-12-01
OPTIDX,NIFTY,2025-12-02,23850.0,PE,0.9,1.05,0.35,0.45,0.45,30819,551290.84,81150,-116850,2025-12-01
OPTIDX,NIFTY,2025-12-02,23800.0,PE,0.75,1.05,0.35,0.4,0.4,207572,3705268.05,1766625,-971100,2025-12-01
OPTIDX,NIFTY,2029-12-24,26000.0,CE,0.0,0.0,0.0,6686.95,6071.3,0,0.0,0,0,2025-12-01
OPTIDX,NIFTY,2029-12-24,25000.0,CE,0.0,0.0,0.0,7196.25,6727.2,0,0.0,0,0,2025-12-01
OPTIDX,NIFTY,2029-06-26,26000.0,CE,0.0,0.0,0.0,7052.2,5505.55,0,0.0,0,0,2025-12-01
OPTIDX,NIFTY,2028-06-27,24000.0,CE,0.0,0.0,0.0,3918.85,5719.35,0,0.0,0,0,2025-12-01
OPTIDX,NIFTY,2027-06-29,30000.0,CE,0.0,0.0,0.0,1478.4,1073.6,0,0.0,0,0,2025-12-01
OPTIDX,NIFTY,2025-12-30,24750.0,PE,20.95,22.0,18.3,20.05,20.05,343,6372.04511,38400,-4425,2025-12-01
OPTIDX,NIFTY,2025-12-16,24050.0,PE,0.0,0.0,0.0,27.15,0.05,0,0.0,0,0,2025-12-01
OPTIDX,NIFTY,2025-12-09,27600.0,PE,1345.0,1365.15,1345.0,1360.0,1360.0,4,86.8613625,300,75,2025-12-01
OPTIDX,NIFTY,2025-12-09,27450.0,PE,1213.7,1213.7,1203.8,1208.75,1208.75,2,42.988125,0,0,2025-12-01
OPTIDX,NIFTY,2025-12-09,26700.0,PE,362.25,509.75,357.2,482.05,482.05,3520,71681.7221,77925,-45825,2025-12-01
OPTIDX,NIFTY,2029-06-26,29000.0,PE,0.0,0.0,0.0,1746.95,1201.0,0,0.0,0,0,2025-12-01
OPTIDX,NIFTY,2030-06-25,27000.0,PE,0.0,0.0,0.0,1286.05,599.15,0,0.0,0,0,2025-12-01
OPTIDX,NIFTY,2026-01-27,26400.0,PE,326.85,393.7,326.05,380.75,380.75,718,12490.3838,36465,1690,2025-12-01
OPTIDX,NIFTY,2026-02-24,27850.0,PE,0.0,0.0,0.0,1773.1,1479.25,0,0.0,0,0,2025-12-01
OPTIDX,NIFTY,2026-02-24,27150.0,PE,0.0,0.0,0.0,1258.1,968.35,0,0.0,0,0,2025-12-01
OPTIDX,NIFTY,2026-02-24,26550.0,PE,0.0,0.0,0.0,885.65,617.45,0,0.0,0,0,2025-12-01
OPTIDX,NIFTY,2026-02-24,25900.0,PE,236.5,277.95,236.45,266.35,266.35,38,646.084302,4290,1170,2025-12-01
OPTIDX,NIFTY,2026-02-24,25200.0,PE,117.0,134.0,114.1,129.45,129.45,770,12675.6845,70005,33020,2025-12-01
OPTIDX,NIFTY,2026-02-24,24650.0,PE,72.35,72.35,72.35,72.35,71.95,8,128.55622,520,520,2025-12-01
OPTIDX,NIFTY,2025-12-30,25150.0,PE,31.8,40.2,30.35,35.45,35.45,294,5553.14531,63000,0,2025-12-01
OPTIDX,NIFTY,2026-01-27,27500.0,PE,983.8,1093.95,970.0,1066.45,1066.45,160,2967.71657,44265,2665,2025-12-01
OPTIDX,NIFTY,2026-01-27,26800.0,PE,504.0,597.95,504.0,577.6,577.6,119,2115.86921,17225,325,2025-12-01
OPTIDX,NIFTY,2026-01-27,26100.0,PE,230.55,284.05,230.55,270.45,270.45,638,10932.2713,59670,3250,2025-12-01
OPTIDX,NIFTY,2025-12-02,27150.0,PE,883.95,989.65,877.0,961.8,961.8,41,864.130575,2850,2475,2025-12-01
OPTIDX,NIFTY,2025-12-02,27800.0,PE,0.0,0.0,0.0,1535.7,1619.85,0,0.0,75,0,2025-12-01
OPTIDX,NIFTY,2025-12-09,24250.0,PE,2.7,3.05,2.4,2.75,2.75,241,4383.68242,6375,-1425,2025-12-01
OPTIDX,NIFTY,2025-12-09,24400.0,PE,3.05,3.3,2.5,3.0,3.0,6698,122588.745,178200,90525,2025-12-01
OPTIDX,NIFTY,2025-12-09,25450.0,PE,6.75,10.8,6.2,8.75,8.75,20521,391827.677,554775,339750,2025-12-01
OPTIDX,NIFTY,2025-12-09,26150.0,PE,78.85,133.4,70.6,118.3,118.3,92661,1825032.44,525975,201900,2025-12-01
OPTIDX,NIFTY,2025-12-09,26650.0,PE,332.05,455.9,325.5,437.35,437.35,469,9510.22762,8700,-525,2025-12-01
OPTIDX,NIFTY,2026-01-27,26850.0,PE,0.0,0.0,0.0,586.85,747.65,0,0.0,260,0,2025-12-01
OPTIDX,NIFTY,2025-12-30,25350.0,PE,44.85,56.55,41.5,50.9,50.9,2065,39336.8221,115800,15750,2025-12-01
OPTIDX,NIFTY,2025-12-30,26150.0,PE,189.4,234.0,169.25,218.7,218.7,6084,120285.555,176850,44700,2025-12-01
OPTIDX,NIFTY,2025-12-30,27500.0,PE,1040.0,1195.35,1033.45,1167.1,1167.1,2081,44577.3445,570225,3000,2025-12-01
OPTIDX,NIFTY,2026-02-24,26750.0,CE,512.2,512.2,475.2,485.7,485.7,3,53.12684,130,65,2025-12-01
OPTIDX,NIFTY,2026-02-24,26700.0,CE,572.85,586.85,511.3,515.1,515.1,72,1275.06808,5785,3575,2025-12-01
OPTIDX,NIFTY,2027-06-29,21000.0,PE,0.0,0.0,0.0,115.05,24.55,0,0.0,1025,0,2025-12-01
OPTIDX,NIFTY,2027-12-28,18000.0,PE,0.0,0.0,0.0,97.05,2.3,0,0.0,11550,0,2025-12-01
OPTIDX,NIFTY,2027-12-28,23000.0,PE,0.0,0.0,0.0,358.0,136.0,0,0.0,3600,0,2025-12-01
OPTIDX,NIFTY,2027-12-28,26000.0,PE,839.9,839.9,805.0,805.0,580.55,4,80.461425,2625,150,2025-12-01
OPTIDX,NIFTY,2027-12-28,27000.0,PE,0.0,0.0,0.0,1280.0,845.3,0,0.0,525,0,2025-12-01
OPTIDX,NIFTY,2027-12-28,31000.0,PE,0.0,0.0,0.0,3950.7,2600.25,0,0.0,0,0,2025-12-01
OPTIDX,NIFTY,2028-06-27,30000.0,PE,0.0,0.0,0.0,3779.25,1854.9,0,0.0,0,0,2025-12-01
OPTIDX,NIFTY,2026-02-24,27700.0,CE,0.0,0.0,0.0,258.65,206.0,0,0.0,0,0,2025-12-01
OPTIDX,NIFTY,2026-02-24,26300.0,CE,810.0,821.7,751.7,751.7,751.7,7,123.275327,2470,260,2025-12-01
OPTIDX,NIFTY,2026-02-24,25750.0,CE,1126.45,1126.45,1126.45,1126.45,1126.45,1,17.4696925,65,65,2025-12-01
OPTIDX,NIFTY,2026-02-24,25600.0,CE,1238.7,1238.7,1238.7,1238.7,1238.7,1,17.445155,65,65,2025-12-01
OPTIDX,NIFTY,2028-12-26,23000.0,PE,0.0,0.0,0.0,643.65,154.9,0,0.0,3225,0,2025-12-01
OPTIDX,NIFTY,2028-12-26,25000.0,PE,0.0,0.0,0.0,900.0,369.1,0,0.0,4525,0,2025-12-01
OPTIDX,NIFTY,2029-06-26,26000.0,PE,0.0,0.0,0.0,900.0,504.95,0,0.0,50,0,2025-12-01
OPTIDX,NIFTY,2030-06-25,24000.0,PE,0.0,0.0,0.0,698.15,226.0,0,0.0,0,0,2025-12-01
OPTIDX,NIFTY,2026-02-24,25450.0,CE,0.0,0.0,0.0,1211.05,1271.85,0,0.0,0,0,2025-12-01
OPTIDX,NIFTY,2026-02-24,25350.0,CE,0.0,0.0,0.0,1277.0,1347.25,0,0.0,0,0,2025-12-01
OPTIDX,NIFTY,2026-02-24,24650.0,CE,0.0,0.0,0.0,1790.35,1925.6,0,0.0,0,0,2025-12-01
OPTIDX,NIFTY,2026-02-24,26250.0,CE,773.85,773.85,773.85,773.85,773.85,1,17.5655025,195,65,2025-12-01
OPTIDX,NIFTY,2026-01-27,27000.0,CE,259.95,259.95,206.7,215.6,215.6,7071,125147.936,1054430,21320,2025-12-01
OPTIDX,NIFTY,2026-03-31,31000.0,CE,17.0,17.0,15.45,15.9,15.9,229,5327.02605,76050,-5175,2025-12-01
OPTIDX,NIFTY,2026-06-30,29000.0,CE,290.6,291.0,263.0,268.85,268.85,169,3710.67277,45225,2700,2025-12-01
OPTIDX,NIFTY,2026-01-27,24300.0,PE,31.1,32.2,28.1,30.75,30.75,309,4886.70783,26065,-6045,2025-12-01
OPTIDX,NIFTY,2026-01-27,24800.0,PE,50.0,53.25,45.85,51.0,51.0,1146,18510.4404,308425,-3965,2025-12-01
OPTIDX,NIFTY,2026-01-27,24900.0,PE,55.0,62.0,52.0,57.95,57.95,252,4087.79413,290810,1625,2025-12-01
OPTIDX,NIFTY,2026-01-27,25000.0,PE,60.05,72.2,60.0,67.1,67.1,6398,104234.478,1367470,49335,2025-12-01
OPTIDX,NIFTY,2026-01-27,25050.0,PE,62.4,74.2,62.35,70.35,70.35,58,946.950062,14495,455,2025-12-01
OPTIDX,NIFTY,2026-01-27,25400.0,PE,100.0,115.95,94.0,108.2,108.2,1091,18085.2525,242060,6825,2025-12-01
OPTIDX,NIFTY,2026-01-27,25850.0,PE,170.85,210.25,169.0,200.8,200.8,40,676.890565,4680,-65,2025-12-01
OPTIDX,NIFTY,2026-01-27,27250.0,PE,0.0,0.0,0.0,847.55,1025.0,0,0.0,65,0,2025-12-01
OPTIDX,NIFTY,2026-01-27,27400.0,PE,0.0,0.0,0.0,1104.85,1139.4,0,0.0,65,0,2025-12-01
OPTIDX,NIFTY,2026-06-30,26000.0,CE,1735.0,1751.1,1650.0,1665.85,1665.85,125,2597.45216,134825,-225,2025-12-01
OPTIDX,NIFTY,2026-02-24,24250.0,PE,0.0,0.0,0.0,118.35,38.35,0,0.0,0,0,2025-12-01
OPTIDX,NIFTY,2026-02-24,25750.0,PE,0.0,0.0,0.0,502.4,290.45,0,0.0,0,0,2025-12-01
OPTIDX,NIFTY,2026-02-24,25950.0,PE,261.65,284.35,261.6,279.9,357.25,48,818.121882,3185,3120,2025-12-01
OPTIDX,NIFTY,2026-02-24,26600.0,PE,0.0,0.0,0.0,914.0,643.3,0,0.0,0,0,2025-12-01
OPTIDX,NIFTY,2026-03-31,24000.0,PE,75.5,79.45,72.35,77.1,77.1,3120,56336.6438,1945425,-13575,2025-12-01
OPTIDX,NIFTY,2026-03-31,30000.0,PE,3020.0,3107.3,3020.0,3106.6,3297.35,10,247.928025,20625,225,2025-12-01
OPTIDX,NIFTY,2026-09-29,23000.0,PE,145.0,145.0,145.0,145.0,145.0,12,208.305,5325,-900,2025-12-01
OPTIDX,NIFTY,2026-12-29,18000.0,PE,0.0,0.0,0.0,132.0,0.15,0,0.0,5950,0,2025-12-01
OPTIDX,NIFTY,2026-12-29,28000.0,PE,1075.05,1138.05,1075.05,1121.95,1121.95,488,10651.8336,243000,2925,2025-12-01
OPTIDX,NIFTY,2027-06-29,22000.0,CE,0.0,0.0,0.0,2783.5,6136.95,0,0.0,0,0,2025-12-01
OPTIDX,NIFTY,2026-02-24,25000.0,PE,101.0,114.0,70.05,111.35,111.35,3258,53166.4199,232180,5980,2025-12-01
OPTIDX,NIFTY,2025-12-23,24900.0,CE,0.0,0.0,0.0,1247.65,1372.45,0,0.0,0,0,2025-12-01
OPTIDX,NIFTY,2025-12-23,25150.0,CE,0.0,0.0,0.0,1046.25,1136.5,0,0.0,0,0,2025-12-01
OPTIDX,NIFTY,2025-12-23,25700.0,CE,688.8,790.0,673.0,680.85,667.15,42,833.282662,1350,-600,2025-12-01
OPTIDX,NIFTY,2025-12-02,24350.0,PE,0.85,1.1,0.45,0.7,0.7,32117,586558.071,129300,3000,2025-12-01
OPTIDX,NIFTY,2025-12-02,24100.0,PE,0.2,0.95,0.1,0.55,0.55,24244,438223.265,229500,8700,2025-12-01
OPTIDX,NIFTY,2030-06-25,27000.0,CE,0.0,0.0,0.0,6972.5,6010.75,0,0.0,0,0,2025-12-01
OPTIDX,NIFTY,2029-06-26,24000.0,CE,0.0,0.0,0.0,8085.35,6870.75,0,0.0,0,0,2025-12-01
OPTIDX,NIFTY,2028-12-26,29000.0,CE,0.0,0.0,0.0,3645.75,3184.75,0,0.0,0,0,2025-12-01
OPTIDX,NIFTY,2028-12-26,23000.0,CE,0.0,0.0,0.0,6377.6,7053.9,0,0.0,0,0,2025-12-01
OPTIDX,NIFTY,2027-12-28,27000.0,CE,3100.0,3280.0,3100.0,3270.0,3056.3,4,90.6225,450,150,2025-12-01
OPTIDX,NIFTY,2027-12-28,23000.0,CE,0.0,0.0,0.0,4125.7,5897.35,0,0.0,0,0,2025-12-01
OPTIDX,NIFTY,2027-12-28,21000.0,CE,0.0,0.0,0.0,4902.4,7572.7,0,0.0,0,0,2025-12-01
OPTIDX,NIFTY,2026-12-29,30000.0,CE,546.1,550.05,526.5,528.3,528.3,129,2954.45846,156075,1275,2025-12-01
OPTIDX,NIFTY,2026-09-29,21000.0,CE,0.0,0.0,0.0,4967.05,6157.35,0,0.0,0,0,2025-12-01
OPTIDX,NIFTY,2026-06-30,28000.0,CE,591.15,600.0,540.0,547.25,547.25,665,14247.6048,262125,15150,2025-12-01
OPTIDX,NIFTY,2026-06-30,20000.0,CE,0.0,0.0,0.0,3829.5,6829.9,0,0.0,0,0,2025-12-01
OPTIDX,NIFTY,2026-03-31,26000.0,CE,1240.0,1253.95,1150.0,1167.3,1167.3,950,19374.9141,848625,-3300,2025-12-01
OPTIDX,NIFTY,2026-03-31,20000.0,CE,0.0,0.0,0.0,5090.05,6550.3,0,0.0,0,0,2025-12-01
OPTIDX,NIFTY,2026-02-24,27550.0,CE,0.0,0.0,0.0,293.85,240.65,0,0.0,0,0,2025-12-01
OPTIDX,NIFTY,2026-02-24,27100.0,CE,342.65,342.65,339.1,339.1,372.0,2,35.6731375,130,65,2025-12-01
OPTIDX,NIFTY,2025-12-30,23300.0,PE,6.25,7.9,6.05,6.9,6.9,177,3093.96375,10575,-2625,2025-12-01
OPTIDX,NIFTY,2025-12-30,24050.0,PE,0.0,0.0,0.0,11.35,1.15,0,0.0,13875,0,2025-12-01
OPTIDX,NIFTY,2025-12-02,24500.0,PE,0.85,1.15,0.55,0.7,0.7,178033,3271473.52,2519850,-1618350,2025-12-01
OPTIDX,NIFTY,2025-12-02,25200.0,PE,2.2,2.2,0.6,1.05,1.05,484401,9155678.39,3286050,-2114775,2025-12-01
OPTIDX,NIFTY,2025-12-02,25800.0,PE,4.2,5.8,2.55,3.3,3.3,1500151,29032350.3,6631500,-586875,2025-12-01
OPTIDX,NIFTY,2025-12-02,26300.0,PE,66.0,165.9,53.85,137.3,137.3,6424104,127182240.0,3040275,-567825,2025-12-01
OPTIDX,NIFTY,2025-12-23,26000.0,PE,110.05,155.25,104.55,142.4,142.4,1519,29768.6548,86700,7800,2025-12-01
OPTIDX,NIFTY,2025-12-23,25850.0,PE,85.0,106.4,78.7,99.75,99.75,38,739.285537,7275,1575,2025-12-01
