instrument,symbol,expiry,expiry_dt_final,strike,option_type,open,high,low,close,settle_pr,volume,val_inlakh,open_int,chg_in_oi,timestamp
FUTSTK,CONCOR,30-Dec-2025,2025-12-30,,,507.9,509.75,505.75,507.0,507.0,2837,17997.8256,38751250,700000,2025-12-02
FUTSTK,DALBHARAT,30-Dec-2025,2025-12-30,,,2023.3,2029.1,1987.6,1998.5,1998.5,1220,7940.98955,2218450,70200,2025-12-02
FUTSTK,DALBHARAT,24-Feb-2026,2026-02-24,,,2035.1,2035.1,2035.0,2035.0,2013.3,2,13.227825,4550,325,2025-12-02
FUTSTK,DALBHARAT,27-Jan-2026,2026-01-27,,,2027.7,2032.0,1997.5,2013.3,2013.3,31,202.74995,37050,-325,2025-12-02
FUTSTK,EICHERMOT,30-Dec-2025,2025-12-30,,,7160.0,7214.0,7121.0,7151.5,7151.5,2649,33173.0796,3167675,19600,2025-12-02
FUTSTK,EICHERMOT,24-Feb-2026,2026-02-24,,,7267.0,7295.0,7220.0,7244.5,7244.5,24,174.171,5600,800,2025-12-02
FUTSTK,EICHERMOT,27-Jan-2026,2026-01-27,,,7199.0,7261.0,7165.5,7195.0,7195.0,272,1957.9545,52800,4000,2025-12-02
FUTSTK,INDIGO,30-Dec-2025,2025-12-30,,,5805.0,5829.0,5697.0,5717.0,5717.0,7111,61212.0525,6998550,9150,2025-12-02
FUTSTK,INDIGO,27-Jan-2026,2026-01-27,,,5810.0,5856.0,5732.0,5753.0,5753.0,326,2819.529,125400,22800,2025-12-02
FUTSTK,INDIGO,24-Feb-2026,2026-02-24,,,5875.0,5880.0,5764.5,5784.0,5784.0,91,791.22525,15900,11100,2025-12-02
FUTSTK,IRCTC,27-Jan-2026,2026-01-27,,,690.55,691.4,686.9,688.55,688.55,140,844.668562,1434125,36750,2025-12-02
FUTSTK,IRCTC,24-Feb-2026,2026-02-24,,,690.8,691.8,688.55,689.2,689.2,54,326.12825,77000,12250,2025-12-02
FUTSTK,IRCTC,30-Dec-2025,2025-12-30,,,685.9,687.4,682.5,684.25,684.25,1270,7610.59075,17863125,73500,2025-12-02
FUTSTK,JIOFIN,27-Jan-2026,2026-01-27,,,306.9,310.75,306.9,308.8,308.8,369,2684.22052,8145100,352500,2025-12-02
FUTSTK,JIOFIN,30-Dec-2025,2025-12-30,,,307.8,309.0,305.1,306.9,306.9,4248,30710.0773,144050300,498200,2025-12-02
FUTSTK,JIOFIN,24-Feb-2026,2026-02-24,,,309.0,312.2,308.9,310.6,310.6,90,657.498275,564000,136300,2025-12-02
FUTSTK,KAYNES,24-Feb-2026,2026-02-24,,,5446.0,5521.0,5446.0,5502.5,5502.5,30,164.751,19000,700,2025-12-02
FUTSTK,KAYNES,30-Dec-2025,2025-12-30,,,5402.5,5482.5,5360.0,5441.5,5441.5,4822,26193.2835,2427300,-900,2025-12-02
FUTSTK,KAYNES,27-Jan-2026,2026-01-27,,,5411.0,5508.5,5388.5,5472.0,5472.0,312,1704.199,134900,4600,2025-12-02
FUTSTK,KEI,27-Jan-2026,2026-01-27,,,4114.8,4227.0,4114.8,4214.8,4214.8,36,263.5668,11025,-700,2025-12-02
FUTSTK,KEI,24-Feb-2026,2026-02-24,,,4196.5,4196.5,4196.5,4196.5,4196.5,1,7.343875,175,-175,2025-12-02
FUTSTK,KEI,30-Dec-2025,2025-12-30,,,4143.8,4219.9,4102.3,4209.4,4209.4,1381,10090.0952,923125,-875,2025-12-02
FUTSTK,MFSL,27-Jan-2026,2026-01-27,,,1723.4,1723.7,1691.6,1709.4,1709.4,59,402.2988,40400,4400,2025-12-02
FUTSTK,MFSL,24-Feb-2026,2026-02-24,,,1719.0,1719.0,1704.0,1718.0,1714.3,3,20.564,6400,400,2025-12-02
FUTSTK,MFSL,30-Dec-2025,2025-12-30,,,1726.0,1726.0,1681.0,1698.9,1698.9,2495,16924.2156,7561200,63600,2025-12-02
FUTSTK,NYKAA,24-Feb-2026,2026-02-24,,,261.4,261.4,260.4,260.65,260.65,6,48.88125,40625,3125,2025-12-02
FUTSTK,NYKAA,27-Jan-2026,2026-01-27,,,264.05,264.05,258.3,261.6,261.6,165,1344.44375,690625,96875,2025-12-02
FUTSTK,NYKAA,30-Dec-2025,2025-12-30,,,265.8,266.0,259.25,262.8,262.8,2247,18390.9578,56315625,-1218750,2025-12-02
FUTSTK,PAGEIND,30-Dec-2025,2025-12-30,,,37530.0,37835.0,37300.0,37780.0,37780.0,2278,12823.3072,254055,3075,2025-12-02
FUTSTK,PAGEIND,27-Jan-2026,2026-01-27,,,37430.0,37855.0,37305.0,37785.0,37785.0,99,558.6225,8100,540,2025-12-02
FUTSTK,PAGEIND,24-Feb-2026,2026-02-24,,,37255.0,37700.0,37255.0,37695.0,37695.0,20,112.5675,1320,-30,2025-12-02
FUTSTK,PERSISTENT,30-Dec-2025,2025-12-30,,,6442.0,6487.5,6371.5,6426.0,6426.0,3774,24236.4015,2006500,-32000,2025-12-02
FUTSTK,PERSISTENT,27-Jan-2026,2026-01-27,,,6443.0,6514.0,6400.0,6453.0,6453.0,114,735.353,25900,2100,2025-12-02
FUTSTK,PERSISTENT,24-Feb-2026,2026-02-24,,,6518.5,6525.0,6448.5,6484.0,6478.5,25,161.681,4000,1000,2025-12-02
FUTSTK,PNBHOUSING,30-Dec-2025,2025-12-30,,,911.3,920.6,898.35,903.1,903.1,1918,11342.5747,15273050,67600,2025-12-02
FUTSTK,PNBHOUSING,27-Jan-2026,2026-01-27,,,917.65,926.0,907.0,909.5,909.5,38,225.741425,176150,3250,2025-12-02
FUTSTK,PNBHOUSING,24-Feb-2026,2026-02-24,,,912.0,912.0,912.0,912.0,911.45,1,5.928,9750,650,2025-12-02
FUTSTK,SBILIFE,24-Feb-2026,2026-02-24,,,1995.0,2024.6,1993.1,2020.2,2020.2,24,180.385125,33750,4875,2025-12-02
FUTSTK,SBILIFE,30-Dec-2025,2025-12-30,,,1988.0,2000.7,1966.1,1994.5,1994.5,3091,22992.8355,7193250,92625,2025-12-02
FUTSTK,SBILIFE,27-Jan-2026,2026-01-27,,,1994.0,2013.0,1980.0,2006.7,2006.7,129,966.00975,150750,20625,2025-12-02
FUTSTK,TIINDIA,30-Dec-2025,2025-12-30,,,2806.6,2829.2,2780.0,2810.1,2810.1,1011,5679.8776,2467000,34600,2025-12-02
FUTSTK,TIINDIA,24-Feb-2026,2026-02-24,,,2828.0,2828.0,2828.0,2828.0,2830.8,1,5.656,5400,200,2025-12-02
FUTSTK,TIINDIA,27-Jan-2026,2026-01-27,,,2810.2,2846.8,2800.0,2825.9,2825.9,60,339.371,45400,4200,2025-12-02
FUTSTK,TITAN,30-Dec-2025,2025-12-30,,,3907.4,3925.0,3892.0,3911.7,3911.7,3966,27129.551,9503375,122150,2025-12-02
FUTSTK,TITAN,27-Jan-2026,2026-01-27,,,3941.9,3947.2,3916.5,3934.4,3934.4,191,1314.201,143325,11550,2025-12-02
FUTSTK,TITAN,24-Feb-2026,2026-02-24,,,3960.0,3967.5,3938.7,3967.5,3967.5,27,186.771025,32200,2625,2025-12-02
FUTSTK,TRENT,27-Jan-2026,2026-01-27,,,4280.0,4293.4,4253.0,4279.9,4279.9,351,1501.017,409900,9000,2025-12-02
FUTSTK,TRENT,30-Dec-2025,2025-12-30,,,4244.9,4266.5,4225.0,4254.1,4254.1,4520,19202.4743,8047900,46100,2025-12-02
FUTSTK,TRENT,24-Feb-2026,2026-02-24,,,4302.9,4317.6,4281.5,4309.6,4309.6,50,214.9457,38400,2400,2025-12-02
FUTSTK,UNIONBANK,24-Feb-2026,2026-02-24,,,158.32,161.94,156.95,157.44,157.44,118,831.870352,376125,300900,2025-12-02
FUTSTK,UNIONBANK,30-Dec-2025,2025-12-30,,,155.85,160.9,155.0,156.12,156.12,11302,79229.8378,87079575,-646050,2025-12-02
FUTSTK,UNIONBANK,27-Jan-2026,2026-01-27,,,156.98,161.0,155.33,156.53,156.53,995,6995.51657,4287825,1531050,2025-12-02
FUTSTK,YESBANK,30-Dec-2025,2025-12-30,,,22.52,23.01,22.52,22.78,22.78,4666,33132.7768,1028072700,-6002300,2025-12-02
FUTSTK,YESBANK,24-Feb-2026,2026-02-24,,,23.04,23.25,23.01,23.1,23.1,79,568.43336,4540600,715300,2025-12-02
FUTSTK,YESBANK,27-Jan-2026,2026-01-27,,,22.69,23.14,22.69,22.92,22.92,526,3753.18532,67269300,2052600,2025-12-02
FUTSTK,ABB,30-Dec-2025,2025-12-30,,,5205.0,5245.0,5179.0,5208.0,5208.0,2396,15608.1118,2695250,-59000,2025-12-02
FUTSTK,ABB,24-Feb-2026,2026-02-24,,,5232.0,5245.0,5230.0,5243.0,5252.0,8,52.4125,10250,750,2025-12-02
FUTSTK,ABB,27-Jan-2026,2026-01-27,,,5220.0,5259.5,5200.0,5227.5,5227.5,113,738.071875,76125,3000,2025-12-02
FUTSTK,BDL,24-Feb-2026,2026-02-24,,,1555.0,1566.0,1540.0,1547.8,1547.8,41,223.3084,19950,7700,2025-12-02
FUTSTK,BDL,27-Jan-2026,2026-01-27,,,1565.0,1565.0,1530.7,1543.1,1543.1,274,1486.0734,194250,32550,2025-12-02
FUTSTK,BDL,30-Dec-2025,2025-12-30,,,1557.5,1559.0,1521.1,1532.5,1532.5,5692,28485.4323,4811950,226200,2025-12-02
FUTSTK,BEL,27-Jan-2026,2026-01-27,,,420.35,422.2,414.75,416.75,416.75,637,3786.38673,4473075,396150,2025-12-02
FUTSTK,BEL,30-Dec-2025,2025-12-30,,,415.9,419.95,412.1,414.25,414.25,9532,56360.5184,105053850,806550,2025-12-02
FUTSTK,BEL,24-Feb-2026,2026-02-24,,,423.3,424.1,417.15,419.3,419.3,125,748.0509,347700,102600,2025-12-02
FUTSTK,BHEL,30-Dec-2025,2025-12-30,,,292.85,293.5,286.2,287.3,287.3,4519,34313.3713,57660750,70875,2025-12-02
FUTSTK,BHEL,27-Jan-2026,2026-01-27,,,294.3,295.1,288.25,289.25,289.25,175,1338.98625,1412250,107625,2025-12-02
FUTSTK,BHEL,24-Feb-2026,2026-02-24,,,295.6,295.9,290.25,290.85,290.85,22,168.628687,136500,31500,2025-12-02
FUTSTK,CGPOWER,30-Dec-2025,2025-12-30,,,674.0,675.75,662.15,663.7,663.7,3330,18879.7992,17358700,659600,2025-12-02
FUTSTK,CGPOWER,27-Jan-2026,2026-01-27,,,678.15,678.85,667.05,668.05,668.05,143,815.403725,514250,26350,2025-12-02
FUTSTK,CGPOWER,24-Feb-2026,2026-02-24,,,681.5,681.5,671.85,672.55,672.55,20,114.894925,29750,6800,2025-12-02
FUTSTK,GMRAIRPORT,27-Jan-2026,2026-01-27,,,110.02,111.5,107.85,107.97,107.97,278,2121.24327,3299175,571950,2025-12-02
FUTSTK,GMRAIRPORT,30-Dec-2025,2025-12-30,,,107.95,110.9,107.14,107.33,107.33,5826,44236.0156,164428650,6514650,2025-12-02
FUTSTK,GMRAIRPORT,24-Feb-2026,2026-02-24,,,111.44,111.95,108.65,108.79,108.79,77,593.197245,585900,265050,2025-12-02
FUTSTK,HAL,27-Jan-2026,2026-01-27,,,4570.0,4581.0,4535.6,4564.2,4564.2,557,3808.8735,495750,26100,2025-12-02
FUTSTK,HAL,24-Feb-2026,2026-02-24,,,4586.3,4588.7,4547.0,4582.4,4582.4,84,576.1455,51900,9450,2025-12-02
FUTSTK,HAL,30-Dec-2025,2025-12-30,,,4551.0,4557.9,4505.9,4537.2,4537.2,4683,31819.101,8781300,74100,2025-12-02
FUTSTK,HCLTECH,24-Feb-2026,2026-02-24,,,1658.7,1662.1,1642.4,1654.2,1654.2,63,364.41405,25900,4900,2025-12-02
FUTSTK,HCLTECH,30-Dec-2025,2025-12-30,,,1654.9,1657.9,1634.1,1645.9,1645.9,3905,22471.0843,17770550,-66850,2025-12-02
FUTSTK,HCLTECH,27-Jan-2026,2026-01-27,,,1651.7,1654.0,1633.0,1644.4,1644.4,259,1488.5801,480550,26950,2025-12-02
FUTSTK,JUBLFOOD,27-Jan-2026,2026-01-27,,,614.65,614.65,605.5,609.5,609.5,59,449.273125,498750,12500,2025-12-02
FUTSTK,JUBLFOOD,24-Feb-2026,2026-02-24,,,615.0,615.0,611.0,611.0,611.5,9,68.891875,27500,6250,2025-12-02
FUTSTK,JUBLFOOD,30-Dec-2025,2025-12-30,,,611.15,611.2,601.35,605.8,605.8,1649,12471.3718,17740000,12500,2025-12-02
FUTSTK,OBEROIRLTY,30-Dec-2025,2025-12-30,,,1607.7,1644.2,1607.3,1630.6,1630.6,1645,9400.42775,4301500,-66850,2025-12-02
FUTSTK,OBEROIRLTY,27-Jan-2026,2026-01-27,,,1630.0,1644.8,1628.0,1634.7,1634.7,38,217.58765,77000,3150,2025-12-02
FUTSTK,OBEROIRLTY,24-Feb-2026,2026-02-24,,,1644.0,1644.0,1644.0,1644.0,1654.3,1,5.754,5600,350,2025-12-02
FUTSTK,ONGC,27-Jan-2026,2026-01-27,,,247.05,248.6,245.28,245.97,245.95,226,1253.44125,1883250,175500,2025-12-02
FUTSTK,ONGC,24-Feb-2026,2026-02-24,,,248.13,248.13,245.45,245.93,245.95,27,149.6151,146250,31500,2025-12-02
FUTSTK,ONGC,30-Dec-2025,2025-12-30,,,245.0,247.17,243.78,244.5,244.5,2595,14299.3329,91318500,-92250,2025-12-02
FUTSTK,PNB,27-Jan-2026,2026-01-27,,,126.6,129.05,125.83,126.53,126.53,598,6121.2296,7960000,-152000,2025-12-02
FUTSTK,PNB,30-Dec-2025,2025-12-30,,,126.0,128.35,124.91,125.71,125.71,7280,73974.392,205264000,-2256000,2025-12-02
FUTSTK,PNB,24-Feb-2026,2026-02-24,,,128.8,129.7,126.75,127.05,127.05,111,1141.0024,1160000,160000,2025-12-02
FUTSTK,POWERGRID,27-Jan-2026,2026-01-27,,,272.95,273.8,270.35,270.85,270.85,383,1972.732,2751200,397100,2025-12-02
FUTSTK,POWERGRID,24-Feb-2026,2026-02-24,,,271.4,271.4,269.0,269.65,269.65,65,332.9864,281200,79800,2025-12-02
FUTSTK,POWERGRID,30-Dec-2025,2025-12-30,,,272.5,272.5,268.65,269.2,269.2,7116,36419.846,72312100,1656800,2025-12-02
FUTSTK,SONACOMS,24-Feb-2026,2026-02-24,,,517.3,517.3,511.0,511.75,513.15,11,69.0661125,19600,0,2025-12-02
FUTSTK,SONACOMS,27-Jan-2026,2026-01-27,,,515.7,515.7,507.9,511.05,511.05,36,225.200325,150675,3675,2025-12-02
FUTSTK,SONACOMS,30-Dec-2025,2025-12-30,,,512.35,513.1,503.95,508.5,508.5,1290,6878.7495,13284600,-423150,2025-12-02
FUTSTK,AXISBANK,27-Jan-2026,2026-01-27,,,1286.9,1295.0,1271.6,1274.8,1274.8,661,5286.75,1051875,163750,2025-12-02
FUTSTK,AXISBANK,24-Feb-2026,2026-02-24,,,1294.3,1294.3,1280.0,1283.6,1283.6,133,1071.94125,108125,60625,2025-12-02
FUTSTK,AXISBANK,30-Dec-2025,2025-12-30,,,1283.8,1287.1,1263.6,1266.6,1266.6,11548,91801.55,71563750,1154375,2025-12-02
FUTSTK,ETERNAL,24-Feb-2026,2026-02-24,,,305.8,306.45,302.5,306.45,306.45,96,708.67715,545625,152775,2025-12-02
FUTSTK,ETERNAL,30-Dec-2025,2025-12-30,,,302.45,303.75,298.85,302.55,302.55,7418,54214.7271,293441975,6123125,2025-12-02
FUTSTK,ETERNAL,27-Jan-2026,2026-01-27,,,305.05,305.05,300.75,304.4,304.4,483,3549.42278,5291350,460750,2025-12-02
FUTSTK,HINDPETRO,27-Jan-2026,2026-01-27,,,458.55,464.8,451.85,455.1,455.1,154,1425.8268,662175,-34425,2025-12-02
FUTSTK,HINDPETRO,24-Feb-2026,2026-02-24,,,459.8,463.9,452.0,455.15,455.15,49,453.112987,162000,16200,2025-12-02
FUTSTK,HINDPETRO,30-Dec-2025,2025-12-30,,,456.0,461.95,448.9,452.25,452.25,3956,36370.6281,41395050,129600,2025-12-02
FUTSTK,IDFCFIRSTB,24-Feb-2026,2026-02-24,,,83.3,83.71,83.2,83.43,83.43,39,301.661955,593600,129850,2025-12-02
FUTSTK,IDFCFIRSTB,30-Dec-2025,2025-12-30,,,81.3,82.78,80.98,82.46,82.46,6337,48399.8818,331766750,-11482450,2025-12-02
FUTSTK,IDFCFIRSTB,27-Jan-2026,2026-01-27,,,81.81,83.25,81.8,82.98,82.98,476,3657.52297,18874625,-213325,2025-12-02
FUTSTK,LODHA,30-Dec-2025,2025-12-30,,,1133.4,1136.8,1121.9,1127.0,1127.0,3117,15824.632,10449900,155700,2025-12-02
FUTSTK,LODHA,24-Feb-2026,2026-02-24,,,1148.4,1148.6,1137.3,1148.6,1134.7,53,272.09115,32850,15750,2025-12-02
FUTSTK,LODHA,27-Jan-2026,2026-01-27,,,1134.1,1142.9,1128.0,1133.8,1133.8,263,1342.09125,210600,13050,2025-12-02
FUTSTK,TVSMOTOR,24-Feb-2026,2026-02-24,,,3702.0,3723.6,3700.0,3714.4,3714.4,25,162.33875,31150,-175,2025-12-02
FUTSTK,TVSMOTOR,30-Dec-2025,2025-12-30,,,3666.1,3697.0,3665.1,3684.7,3684.7,6654,42862.1193,7705425,-159075,2025-12-02
FUTSTK,TVSMOTOR,27-Jan-2026,2026-01-27,,,3689.8,3717.4,3684.1,3701.1,3701.1,254,1644.12937,57400,-11375,2025-12-02
FUTSTK,BAJAJ-AUTO,30-Dec-2025,2025-12-30,,,9150.0,9178.0,9025.0,9123.0,9123.0,4876,33246.7357,3304500,-11775,2025-12-02
FUTSTK,BAJAJ-AUTO,24-Feb-2026,2026-02-24,,,9169.5,9190.0,9117.5,9173.0,9206.5,15,102.984,3750,375,2025-12-02
FUTSTK,BAJAJ-AUTO,27-Jan-2026,2026-01-27,,,9216.5,9216.5,9063.5,9166.5,9166.5,241,1650.60787,74625,7200,2025-12-02
FUTSTK,BOSCHLTD,30-Dec-2025,2025-12-30,,,36710.0,37080.0,36645.0,36805.0,36805.0,1171,10784.325,212075,-8450,2025-12-02
FUTSTK,BOSCHLTD,24-Feb-2026,2026-02-24,,,37160.0,37160.0,37160.0,37160.0,37150.0,1,9.29,100,0,2025-12-02
FUTSTK,BOSCHLTD,27-Jan-2026,2026-01-27,,,36905.0,37250.0,36905.0,37005.0,37005.0,44,407.75125,4225,125,2025-12-02
FUTSTK,CIPLA,27-Jan-2026,2026-01-27,,,1539.7,1549.2,1532.9,1535.2,1535.2,159,918.001875,260250,24750,2025-12-02
FUTSTK,CIPLA,24-Feb-2026,2026-02-24,,,1549.0,1557.4,1544.0,1546.6,1546.6,44,255.587625,21375,9000,2025-12-02
FUTSTK,CIPLA,30-Dec-2025,2025-12-30,,,1529.9,1539.7,1523.0,1526.9,1526.9,3100,17787.0412,13423500,-57750,2025-12-02
FUTSTK,DLF,27-Jan-2026,2026-01-27,,,720.8,725.45,719.0,721.6,721.6,184,1096.24845,1073325,59400,2025-12-02
FUTSTK,DLF,24-Feb-2026,2026-02-24,,,727.55,728.85,723.3,726.5,726.5,91,544.910025,211200,43725,2025-12-02
FUTSTK,DLF,30-Dec-2025,2025-12-30,,,713.65,721.0,713.65,717.15,717.15,3331,19717.0153,47053875,658350,2025-12-02
FUTSTK,DRREDDY,24-Feb-2026,2026-02-24,,,1284.5,1296.2,1284.5,1296.0,1296.0,8,64.465625,11875,5000,2025-12-02
FUTSTK,DRREDDY,30-Dec-2025,2025-12-30,,,1266.3,1285.4,1266.0,1282.3,1282.3,3101,24749.5456,12922500,-313750,2025-12-02
FUTSTK,DRREDDY,27-Jan-2026,2026-01-27,,,1272.1,1290.5,1272.0,1287.6,1287.6,135,1081.86312,261875,14375,2025-12-02
FUTSTK,EXIDEIND,27-Jan-2026,2026-01-27,,,383.9,384.85,380.3,382.35,382.35,74,510.1029,1107000,16200,2025-12-02
FUTSTK,EXIDEIND,24-Feb-2026,2026-02-24,,,386.0,386.0,383.5,383.5,383.5,7,48.4461,50400,9000,2025-12-02
FUTSTK,EXIDEIND,30-Dec-2025,2025-12-30,,,382.3,382.4,377.75,380.05,380.05,1141,7811.9847,31093200,-259200,2025-12-02
FUTSTK,GODREJPROP,30-Dec-2025,2025-12-30,,,2079.2,2121.6,2079.2,2106.5,2106.5,2011,11651.2761,8255775,46475,2025-12-02
FUTSTK,GODREJPROP,24-Feb-2026,2026-02-24,,,2137.0,2137.0,2132.8,2136.8,2125.6,6,35.246475,5225,275,2025-12-02
FUTSTK,GODREJPROP,27-Jan-2026,2026-01-27,,,2117.7,2130.4,2110.0,2122.4,2122.4,37,215.84805,128150,1100,2025-12-02
FUTSTK,KOTAKBANK,24-Feb-2026,2026-02-24,,,2184.2,2191.0,2175.5,2175.5,2170.9,10,87.3376,17600,400,2025-12-02
FUTSTK,KOTAKBANK,30-Dec-2025,2025-12-30,,,2159.0,2170.2,2150.2,2153.7,2153.7,6938,59904.6224,36290800,-549200,2025-12-02
FUTSTK,KOTAKBANK,27-Jan-2026,2026-01-27,,,2171.5,2181.4,2162.0,2167.2,2167.2,527,4575.8668,512400,29200,2025-12-02
FUTSTK,M&M,30-Dec-2025,2025-12-30,,,3753.4,3768.1,3731.4,3740.3,3740.3,6744,50476.1074,19156200,289000,2025-12-02
FUTSTK,M&M,24-Feb-2026,2026-02-24,,,3803.3,3803.3,3777.7,3781.2,3781.2,47,355.8592,32600,2400,2025-12-02
FUTSTK,M&M,27-Jan-2026,2026-01-27,,,3780.0,3785.0,3755.1,3763.3,3763.3,414,3117.6818,334000,30600,2025-12-02
FUTSTK,NATIONALUM,24-Feb-2026,2026-02-24,,,268.35,268.55,266.45,267.1,267.1,32,320.791875,1391250,48750,2025-12-02
FUTSTK,NATIONALUM,30-Dec-2025,2025-12-30,,,265.2,269.0,265.2,266.1,266.1,2767,27684.5812,65516250,-2598750,2025-12-02
FUTSTK,NATIONALUM,27-Jan-2026,2026-01-27,,,267.1,270.3,267.0,267.6,267.6,115,1156.64437,3048750,56250,2025-12-02
FUTSTK,NHPC,27-Jan-2026,2026-01-27,,,78.06,78.31,77.62,78.05,78.05,93,464.38656,3680000,128000,2025-12-02
FUTSTK,NHPC,30-Dec-2025,2025-12-30,,,77.66,77.82,77.13,77.52,77.52,826,4094.12672,62016000,-281600,2025-12-02
FUTSTK,NHPC,24-Feb-2026,2026-02-24,,,78.1,78.2,77.42,77.55,78.31,80,398.92096,902400,300800,2025-12-02
FUTSTK,PAYTM,30-Dec-2025,2025-12-30,,,1373.3,1387.0,1365.6,1369.2,1369.2,7223,72002.7964,19646050,-1425350,2025-12-02
FUTSTK,PAYTM,27-Jan-2026,2026-01-27,,,1374.9,1393.0,1373.1,1376.8,1376.8,255,2555.04282,214600,26825,2025-12-02
FUTSTK,PAYTM,24-Feb-2026,2026-02-24,,,1386.5,1399.0,1380.3,1383.6,1383.6,53,534.33225,65975,8700,2025-12-02
FUTSTK,PGEL,27-Jan-2026,2026-01-27,,,595.5,602.8,590.15,594.75,594.75,47,266.240825,154850,4750,2025-12-02
FUTSTK,PGEL,30-Dec-2025,2025-12-30,,,591.9,599.95,585.9,590.7,590.7,2153,8929.9147,10656100,-114800,2025-12-02
FUTSTK,PGEL,24-Feb-2026,2026-02-24,,,601.7,601.7,596.9,596.9,595.0,21,119.31715,21850,0,2025-12-02
FUTSTK,TECHM,24-Feb-2026,2026-02-24,,,1550.8,1561.0,1550.8,1558.6,1558.6,19,177.4404,17400,-3600,2025-12-02
FUTSTK,TECHM,27-Jan-2026,2026-01-27,,,1542.4,1552.8,1539.0,1550.6,1550.6,134,1243.1436,267600,21600,2025-12-02
FUTSTK,TECHM,30-Dec-2025,2025-12-30,,,1539.9,1544.8,1528.9,1542.3,1542.3,3280,30257.5194,21834000,-264000,2025-12-02
FUTSTK,ULTRACEMCO,30-Dec-2025,2025-12-30,,,11748.0,11768.0,11662.0,11734.0,11734.0,3130,18337.5105,2566300,-10000,2025-12-02
FUTSTK,ULTRACEMCO,27-Jan-2026,2026-01-27,,,11807.0,11830.0,11748.0,11810.0,11810.0,242,1427.0695,49050,7450,2025-12-02
FUTSTK,ULTRACEMCO,24-Feb-2026,2026-02-24,,,11860.0,11867.0,11833.0,11860.0,11860.0,14,82.926,4150,300,2025-12-02
FUTSTK,BANKINDIA,30-Dec-2025,2025-12-30,,,147.5,150.22,145.83,146.38,146.38,2959,22782.2961,52572000,873600,2025-12-02
FUTSTK,BANKINDIA,27-Jan-2026,2026-01-27,,,148.68,151.1,147.0,147.22,147.22,126,976.08836,1196000,67600,2025-12-02
FUTSTK,BANKINDIA,24-Feb-2026,2026-02-24,,,150.0,151.63,147.91,147.91,147.91,10,77.81124,145600,15600,2025-12-02
FUTSTK,BIOCON,30-Dec-2025,2025-12-30,,,397.5,404.0,394.7,402.1,402.1,2746,27443.9737,41605000,1005000,2025-12-02
FUTSTK,BIOCON,24-Feb-2026,2026-02-24,,,402.0,408.15,400.0,407.3,407.3,18,182.08125,92500,7500,2025-12-02
FUTSTK,BIOCON,27-Jan-2026,2026-01-27,,,400.5,406.1,397.5,404.85,404.85,163,1637.625,1035000,55000,2025-12-02
FUTSTK,COALINDIA,24-Feb-2026,2026-02-24,,,381.0,381.3,379.75,380.75,380.75,57,292.68405,113400,2700,2025-12-02
FUTSTK,COALINDIA,27-Jan-2026,2026-01-27,,,382.05,383.05,380.85,382.45,382.45,194,1000.70572,1498500,31050,2025-12-02
FUTSTK,COALINDIA,30-Dec-2025,2025-12-30,,,380.8,380.95,378.35,380.25,380.25,3165,16231.0621,54531900,-481950,2025-12-02
FUTSTK,COLPAL,27-Jan-2026,2026-01-27,,,2161.2,2186.0,2161.2,2184.6,2184.6,82,401.847525,267975,-3825,2025-12-02
FUTSTK,COLPAL,24-Feb-2026,2026-02-24,,,2175.0,2197.2,2175.0,2197.2,2197.2,14,69.0129,15525,1575,2025-12-02
FUTSTK,COLPAL,30-Dec-2025,2025-12-30,,,2156.1,2175.0,2150.5,2172.5,2172.5,1592,7762.5999,5875425,-94950,2025-12-02
FUTSTK,FEDERALBNK,30-Dec-2025,2025-12-30,,,256.05,262.15,256.05,259.1,259.1,2962,38461.025,55320000,465000,2025-12-02
FUTSTK,FEDERALBNK,27-Jan-2026,2026-01-27,,,259.5,263.0,259.4,260.25,260.25,220,2868.6975,2350000,110000,2025-12-02
FUTSTK,FEDERALBNK,24-Feb-2026,2026-02-24,,,261.5,263.35,260.4,260.95,260.95,36,470.9425,240000,75000,2025-12-02
FUTSTK,GODREJCP,27-Jan-2026,2026-01-27,,,1139.9,1153.0,1138.8,1145.4,1145.4,29,166.2285,104500,0,2025-12-02
FUTSTK,GODREJCP,30-Dec-2025,2025-12-30,,,1139.0,1147.1,1130.9,1138.7,1138.7,2017,11490.602,10011000,59500,2025-12-02
FUTSTK,GODREJCP,24-Feb-2026,2026-02-24,,,1150.0,1152.0,1150.0,1150.0,1147.2,5,28.764,8000,2500,2025-12-02
FUTSTK,KPITTECH,27-Jan-2026,2026-01-27,,,1260.9,1271.4,1251.7,1264.6,1264.6,89,476.459425,139400,-3825,2025-12-02
FUTSTK,KPITTECH,30-Dec-2025,2025-12-30,,,1254.3,1270.0,1251.1,1261.4,1261.4,2102,10589.0272,3260400,175200,2025-12-02
FUTSTK,KPITTECH,24-Feb-2026,2026-02-24,,,1258.2,1259.0,1252.5,1259.0,1259.0,12,63.990125,17425,-850,2025-12-02
FUTSTK,LT,27-Jan-2026,2026-01-27,,,4124.9,4128.4,4077.0,4080.1,4080.1,458,3280.27997,297850,39900,2025-12-02
FUTSTK,LT,24-Feb-2026,2026-02-24,,,4136.2,4136.2,4104.0,4108.0,4108.0,48,346.377325,18725,2275,2025-12-02
